timestamp,entity_id,volume,frequency
2026-09-04T15:06:59.971460,sensor/Current frequency,0.040594,71.90104
2026-09-04T15:07:00.031385,sensor/Current frequency,0.041285,71.82563
2026-09-04T15:07:00.078264,sensor/Current frequency,0.041619,71.68935
2026-09-04T15:07:00.130099,sensor/Current frequency,0.042725,73.35168
2026-09-04T15:07:00.198488,sensor/Current frequency,0.043331,70.4718
2026-09-04T15:07:00.241260,sensor/Current frequency,0.044641,71.54767
2026-09-04T15:07:00.299690,sensor/Current frequency,0.045061,68.34535
2026-09-04T15:07:00.361040,sensor/Current frequency,0.046027,73.515
2026-09-04T15:07:00.399383,sensor/Current frequency,0.047038,69.2942
2026-09-04T15:07:00.450042,sensor/Current frequency,0.047706,72.33746
2026-09-04T15:07:00.506140,sensor/Current frequency,0.048678,75.16953
2026-09-04T15:07:00.564972,sensor/Current frequency,0.048965,73.39251
2026-09-04T15:07:00.611692,sensor/Current frequency,0.049252,70.80984
2026-09-04T15:07:00.669665,sensor/Current frequency,0.049656,73.50985
2026-09-04T15:07:00.722980,sensor/Current frequency,0.049859,73.1417
